公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收
3257,虹冠電,客戶需求增加,-12.4,125557,44.98,75858,109982,55.81,687633,1071450
3413,京鼎,-,5.51,832958,7.17,820015,878868,36.08,7305825,9942056
3443,創意,12月營收較11月增長94%，主要係委託設計(NRE)收入增加所致,93.77,1026025,75.67,1131793,1988227,26.69,10710068,13569441
3450,聯鈞,-,1.03,543398,16.47,471371,549021,7.96,5750790,6208576
3530,晶相光,-,-13.69,450865,49.05,261077,389138,45.09,2294110,3328695
3532,台勝科,-,-0.31,981027,2.33,955609,977908,2.56,11636040,11934697
3536,誠創,"因本年面板.整流器營收下滑,致營收較去年衰退",23.55,47885,21.28,48782,59165,-52.64,1124837,532635
3545,敦泰,IDC產品出貨量顯著提升,0.87,1507331,77.87,854829,1520548,50.65,9160261,13800348
3583,辛耘,主要係客戶於12月驗收機台所致，此為產業特性，尚屬正常。,95.11,278851,75.24,310470,544084,-9.35,3949351,3580003
3588,通嘉,-,3.03,139127,47.7,97050,143352,37.98,1048390,1446599
3686,達能,-,-1.35,10116,11.93,8915,9979,-27.63,144423,104515
3711,日月光投控,-,-0.72,50664618,29.69,38781574,50298189,15.44,413182184,476978710
4919,新唐,本公司109/09/01完成對日本Panasonic Corporation半導體相關事業之併購，自完成日起該事業併入本公司合併財務報告,7.14,3194149,263.18,942351,3422498,99.35,10367269,20668056
4952,凌通,受惠於中國經濟復甦，加上因疫情而導致耳溫槍及遠距視訊相關產品需求強勁成長。,-1.86,265896,57.97,165189,260950,10.06,2634421,2899677
4961,天鈺,本月營收較去年同期增加主係顯示器驅動IC出貨量增加所致,4.11,1263306,54.27,852615,1315347,18.43,9190574,10884838
4967,十銓,-,-0.9,556498,-8.44,602339,551477,8.66,6903751,7501914
4968,立積,因客戶需求增加及產能提升,0.22,553298,111.51,262175,554547,94.58,2749555,5350200
5269,祥碩,本年營收較去年增加主係因客戶需求量增加所致。,-2.31,670670,51.91,431233,655121,86.52,3746124,6987470
5285,界霖,-,11.34,423307,30.05,362420,471337,-2.48,4458146,4347192
5471,松翰,新冠肺炎疫情全球延燒，國內外因應防疫所需，對本公司醫療量測及影像晶片需求強勁，帶動營收顯著成長。,-12.74,531973,81.86,255227,464157,66.04,3234503,5370626
6202,盛群,-,-14.66,586993,30.36,384248,500936,22.47,4584105,5614539
6239,力成,-,-2.58,6359712,-6.13,6599818,6195206,14.51,66525144,76180649
6243,迅杰,-,42.44,42477,29.09,46869,60507,13.67,559933,636513
6257,矽格,-,5.13,1151112,27.13,951988,1210277,23.7,10046619,12428549
6271,同欣電,投資之子公司營收併入,-0.84,1116658,62.3,682190,1107197,36.99,7430654,10179686
6515,穎崴,-,-16.89,208678,-3.54,179806,173428,2.58,2836419,2909821
6531,愛普,"以上申報之合併營收已排除停業單位營收，109年12月及108年12月累計合併營收(含停業單位)分別為4,674,119仟元及3,460,665仟元",28.69,321014,31.34,314541,413123,2.71,3457550,3551551
6533,晶心科,因本期矽智財授權收入提升，故營收較上期增加。,69.35,74960,228.01,38702,126948,17.41,494851,581012
6552,易華電,-,1.08,201070,6.3,191184,203247,-12.27,3017155,2646853
6756,威鋒電子,本期銷售量增加。,5.55,179312,73.95,108807,189273,24.21,1585688,1969592
8016,矽創,-,9.9,1338741,22.47,1201319,1471326,0.01,13802738,13804562
8028,昇陽半導體,-,1.86,213249,8.35,200459,217216,-7.8,2649059,2442176
8081,致新,-,0.98,672061,29.11,525641,678692,30.58,5672678,7407799
8110,華東,-,9.56,454082,-20.37,624808,497503,-11.32,6727363,5965535
8131,福懋科,-,0.81,784499,-9.46,873561,790856,2.63,9457849,9706776
8150,南茂,-,6.79,2051072,20.12,1823512,2190543,13.14,20337881,23011381
8261,富鼎,本月較去年同期增加79.54%，係因受惠終端客戶需求強勁使營收大幅增加,10.43,303406,79.54,186622,335066,40.96,2217445,3125719
8271,宇瞻,-,-8.0,642549,-0.81,596006,591136,-4.45,7485821,7152222
2301,光寶科,-,-3.27,13894461,-7.26,14492267,13439321,-11.71,177948128,157107409
2305,全友,-,1.95,68209,20.5,57712,69545,14.63,508075,582434
2324,仁寶,-,7.02,106871487,39.25,82135263,114381030,6.98,980439901,1048929251
2331,精英,-,34.82,2116486,6.76,2672725,2853615,-9.1,28582129,25979939
2352,佳世達,-,-3.27,19873665,33.66,14381803,19222848,12.94,169754115,191727598
2353,宏��,-,-1.23,28718879,21.53,23337383,28363840,18.26,234285354,277085258
2356,英業達,-,7.66,40147586,-0.36,43383897,43223749,1.46,500970156,508294896
2357,華碩,"以上申報之合併營收已排除停業單位營收。109年12月及108年12月累計合併營收(含停業單位)為417,190,409仟元及368,469,437仟元。",8.1,39748738,31.18,32755386,42970648,17.48,351330493,412777801
2362,藍天,-,-18.41,1876911,-2.53,1571153,1531334,-7.66,21898717,20219704
2364,倫飛,-,6.08,81042,5.15,81760,85973,4.17,828774,863406
2365,昆盈,-,4.68,139751,20.57,121333,146294,2.97,1605479,1653276
2376,技嘉,-,-28.79,9400828,41.82,4719894,6693998,36.92,61781254,84592219
2377,微星,-,-20.22,15612071,37.0,9090257,12454321,21.58,120490906,146502188
2380,虹光,海外(歐洲)及中國地區銷售金額較去年同期增加,-3.97,277808,87.05,142616,266767,11.64,1627513,1816963
2382,廣達,-,6.74,102876360,18.23,92881861,109820328,5.95,1029598087,1090864091
2387,精元,因疫情居家辦公及客戶NB新機型導入出貨量增加，連帶鍵盤出貨量增加所致,-0.84,2416929,113.28,1123566,2396402,64.33,12887955,21179506
2395,研華,-,28.54,3908640,17.84,4263415,5024404,-5.61,54144662,51104396
2397,友通,-,7.88,685711,8.77,680108,739807,18.73,7031784,8349522
2399,映泰,-,-19.99,201804,-20.66,203506,161447,-2.34,2279734,2226265
2405,浩鑫,-,39.34,136962,-11.32,215226,190855,-45.5,3179159,1732478
2417,圓剛,本月較去年同期增加主要係因出貨量增加所致。,-29.93,738807,102.97,255026,517649,139.77,2930351,7026233
2424,隴華,主要是去年同期銷售2套KU天線及9套L天線及認廣告收入，今年只出售3套KU天線,-26.78,2763,-37.05,3214,2023,-21.31,22849,17978
2425,承啟,-,41.93,482300,27.01,538961,684549,-1.52,4744805,4672311
2442,新美齊,-,-52.83,1068509,2.69,490793,504004,7.86,4928763,5316470
2465,麗臺,本月營收較去年同期成長81.82%，主係 AI人工智慧趨勢的帶動下，受惠於中國大陸市場對高速運算需求大增，致營收的成長。,57.46,427792,81.81,370497,673631,24.95,3639860,4548266
3002,歐格,-,-30.05,84030,-20.38,73831,58777,19.65,684216,818717
3005,神基,-,-0.71,2650376,23.44,2131552,2631395,3.28,26952910,27837743
3013,晟銘電,-,-1.85,546163,-24.29,708029,536042,1.65,6022929,6122425
3017,奇鋐,-,0.93,3501131,0.14,3528511,3533740,8.57,36534445,39665534
3022,威強電,本月較去年同期成長主因客戶需求量增加所致。,15.98,595161,52.7,452047,690285,6.08,5606591,5947578
3046,建��,109年12月營收較去年增加，主係新增大型專案業務,-6.56,227920,50.78,141235,212959,1.81,1724976,1756214
3057,喬鼎,-,-17.36,89926,-33.79,112246,74309,-22.65,1245515,963405
3060,銘異,-,-6.26,332934,-28.94,439217,312091,-28.03,5404679,3889506
3231,緯創,-,-15.3,86817870,-14.63,86134836,73527923,-3.78,878255127,845010900
3416,融程電,-,0.01,180003,23.01,146348,180029,10.81,1666155,1846405
3494,誠研,因受新型冠狀病毒疫情影響，致使營收波動。,33.82,37036,-36.19,77679,49565,-50.42,985758,488725
3515,華擎,"“本年累計營業收入淨額”採年平均匯率計算,“本月營業收入淨額”採該月平均匯率計算,故累計營收淨額與各月營收淨額加總會有差異",-13.83,1541350,25.69,1056602,1328131,33.52,13415090,17912059
3701,大眾控,-,11.68,829809,41.05,657034,926805,4.57,7107523,7432666
3706,神達,-,35.5,2676097,10.02,3295869,3626242,14.82,35831960,41145756
3712,永崴投控,-,11.83,800491,-3.77,930323,895236,-20.86,8830560,6987657
4916,事欣科,因對恩德(1528)喪失控制力，故未予納入合併營收，致單月及累計營收變動逾50%。,-21.6,174484,-79.7,674002,136786,-56.64,7790623,3377708
4938,和碩,無,-21.84,179191659,8.79,128733550,140051496,2.41,1366287326,1399314888
5258,虹堡,-,54.2,319111,-0.34,493790,492091,4.12,3565312,3712255
6117,迎廣,-,-0.8,155224,-31.05,223337,153979,6.5,2067054,2201549
6128,上福,-,2.24,363724,-15.17,438423,371884,-32.69,6296415,4237688
6166,凌華,-,24.81,866198,-10.54,1208690,1081177,-8.18,10495249,9636232
6172,互億,-,-37.65,57944,20.42,29997,36125,-4.72,539615,514116
6206,飛捷,-,-17.02,349943,-33.22,434885,290373,-16.83,5330472,4432992
6230,尼得科超眾,-,14.2,844685,21.63,793139,964700,6.25,8586172,9123421
6235,華孚,-,19.67,213404,31.12,194773,255388,-9.05,2193966,1995334
6277,宏正,-,5.65,453139,15.04,416169,478770,-4.23,5032719,4819783
6414,樺漢,109年Q4合併營收財報數為265.32億元，較同年Q3合併營收財報數211.32億元，成長 25.55%,32.18,7755674,2.56,9995692,10252085,3.17,81506216,84091485
6579,研揚,-,17.02,457558,-0.47,538026,535472,-4.06,6148380,5898185
6669,緯穎,-,-11.14,17307428,-16.27,18368631,15378815,14.26,163600423,186938951
8114,振樺電,-,38.23,642632,16.11,765050,888312,-16.99,9745628,8089642
8163,達方,-,1.44,2130025,25.2,1725715,2160714,16.79,19148560,22365370
8210,勤誠,-,7.11,648445,-5.21,732755,694569,10.37,6835444,7544545
9912,偉聯,-,-9.95,59457,3.72,51614,53538,-9.8,597565,538991
2323,中環,因109年增加Verbatim品牌業務之事業體，故109年併入其營收。,4.37,844607,118.03,404308,881543,33.32,7045247,9393278
2340,光磊,-,-24.51,508425,-9.49,424086,383798,3.17,5418004,5590046
2349,錸德,-,2.75,560753,-5.12,607326,576223,-15.5,7783449,6576456
2374,佳能,-,-24.77,337529,-6.11,270469,253918,-47.77,6591161,3442017
2393,億光,-,9.07,1811003,11.23,1775723,1975313,3.13,20945574,21602449
2406,國碩,-,4.88,850356,11.72,798286,891903,12.78,8468615,9551235
2409,友達,-,11.19,25951875,39.31,20713731,28857909,0.8,268791694,270955381
2426,鼎元,-,3.3,219388,4.52,216810,226629,-3.62,2519855,2428616
2429,銘旺科,-,-18.07,117480,-13.73,111580,96250,-7.62,972295,898150
2438,翔耀,-,-6.65,28890,-27.81,37357,26966,-12.09,431638,379424
2466,冠西電,-,54.74,61568,-45.55,174974,95273,-46.01,2306513,1245158
2486,一詮,-,5.84,405774,36.86,313798,429472,14.44,3665270,4194870
2489,瑞軒,-,-1.92,1733454,24.54,1365066,1700090,10.41,15212681,16797473
2491,吉祥全,本期認列金融資產處分利益及透過損益按公允價值衡量之金融資產未實現評價調整,32.42,96187,992.63,11658,127379,23.29,322760,397956
3008,大立光,-,-6.34,5243639,-3.69,5099378,4910911,-7.9,60745008,55944489
3019,亞光,-,11.03,1392774,17.63,1314666,1546445,-13.0,18117649,15760719
3024,憶聲,-,-40.03,116040,-30.05,99475,69582,-5.07,1349387,1280877
3031,佰鴻,-,2.18,132898,-15.94,161568,135808,-22.21,1764379,1372476
3038,全台,-,2.4,304527,6.92,291642,311850,-9.01,4107559,3737299
3049,和鑫,-,-10.87,302758,-35.68,419544,269825,-29.89,4403159,3086976
3050,鈺德,-,-7.8,75718,-21.7,89161,69811,-5.46,1020063,964348
3051,力特,-,11.69,223164,22.33,203738,249252,-4.38,2528786,2417825
3059,華晶科,本月營收較去年同期增加達50%以上，係因客人需求增加。,17.05,608262,61.93,439711,712028,-1.4,6189352,6102675
3149,正達,-,-13.5,217658,-30.65,271515,188272,-14.56,2866074,2448536
3356,奇偶,-,-10.06,100089,-9.63,99614,90020,-16.22,1381470,1157329
3383,新世紀,-,-2.76,48116,-28.53,65464,46785,-25.92,744469,551501
3406,玉晶光,-,-19.03,1807423,29.67,1128504,1463391,32.0,12040981,15894783
3437,榮創,-,4.59,484793,22.2,414912,507053,35.43,4049240,5483897
3454,晶睿,-,23.71,374020,7.19,431661,462701,-15.65,6573617,5544433
3481,群創,-,3.5,26093764,22.39,22065679,27007865,7.11,251971209,269911051
3504,揚明光,-,12.21,319167,-9.81,397162,358163,-18.96,4819901,3905582
3535,晶彩科,-,-59.84,213264,-1.18,86660,85630,-35.35,1765856,1141503
3543,州巧,-,-0.92,313459,20.07,258639,310560,5.15,2967577,3120453
3563,牧德,-,-1.22,187096,30.74,141343,184805,-5.64,2541128,2397794
3576,聯合再生,-,14.32,788393,-46.3,1678447,901317,-31.02,18139112,12510571
3591,艾笛森,-,-14.3,161732,-21.29,176105,138595,-16.42,2274990,1901238
3622,洋華,-,12.06,98056,23.91,88684,109890,1.46,913081,926478
3714,富采,本公司於110年1月6日成立，尚無營收產生。,,0,,0,0,,0,0
4934,太極,-,-29.65,193167,-36.79,214998,135879,-5.8,2328813,2193597
4942,嘉彰,-,13.23,616474,4.05,670849,698065,-5.53,7608914,7187388
4956,光鋐,-,9.33,129063,34.26,105092,141107,9.34,1191439,1302811
4960,誠美材,"108年12月後,原重要子公司昆山之奇美材料科技有限公司改列為轉投資公司,故其營業收入無須再併入本公司營收合併申報",10.8,905942,-19.67,1249632,1003787,-36.51,14896249,9456875
4976,佳凌,本月營收較去年同期增加主要係因客戶需求增加所致,-5.71,172058,106.22,78662,162222,10.45,1241395,1371127
5234,達興材料,-,-4.42,355826,-6.77,364775,340076,-5.18,4530841,4296103
5484,慧友,主要係因車載產品銷售暢旺使營收成長。,-8.92,31279,89.69,15018,28488,7.48,285109,306448
6116,彩晶,主要為面板價格較去年同期上漲所致。,7.44,2392774,64.49,1562900,2570825,19.68,16337046,19553306
6120,達運,-,10.35,1483746,42.21,1151303,1637336,-9.85,15851885,14290244
6131,鈞泰,本月新增商品銷貨收入，致本月及年度營收增加百分比超過50%。,313.56,4218,804.8,-2475,17444,366.67,-5741,15310
6164,華興,-,21.67,63119,-5.32,81123,76802,-16.32,909013,760613
6168,宏齊,-,-16.34,274939,24.65,184505,229997,15.36,2169083,2502361
6176,瑞儀,109年12月份營收受惠COVID-19持續延燒，因應居家上班需求，使我司訂單較去年同期增長。,6.37,5537461,55.93,3777593,5890501,-0.04,56120587,56093201
6209,今國光,-,10.1,285059,29.18,242958,313874,-12.26,3397851,2981020
6225,天瀚,行車紀錄器及數位影像產品逐漸發酵所致,14.67,2869,11.98,2938,3290,88.19,12329,23203
6226,光鼎,房產收入增加,47.9,67753,63.97,61113,100211,-20.9,1023358,809377
6278,台表科,-,-4.19,4232088,33.31,3041353,4054698,9.23,37906373,41405758
6289,華上,本月營收較去年同期增加，主要係因出售原物料收入增加所致。,22.66,8243,79.91,5620,10111,-31.81,114295,77932
6405,悅城,-,-5.91,35771,-1.63,34213,33655,-26.03,597237,441734
6443,元晶,-,-20.47,378588,-20.45,378507,301090,4.06,4457844,4639073
6477,安集,本月模組銷售量較去年同期減少，故整體合併營收下降。,-54.69,115181,-57.77,123589,52184,33.18,1565568,2085142
6668,中揚光,-,15.22,119313,-26.31,186558,137474,20.94,1397111,1689702
6706,惠特,-,22.46,277377,17.44,289231,339683,-15.09,3717212,3156107
8104,錸寶,-,-7.74,155755,37.4,104572,143687,-2.06,1672592,1637970
8105,凌巨,-,-7.03,724295,-0.97,679939,673307,-18.78,8814979,7159043
8215,明基材,-,1.32,1345809,21.86,1118969,1363605,7.93,13942971,15049948
2314,台揚,-,5.82,347106,-17.5,445272,367323,-31.88,5798880,3949997
2321,東訊,-,-2.04,82517,-33.57,121684,80826,-31.28,1565324,1075547
2332,友訊,-,-2.93,1395339,-3.93,1409909,1354384,-10.71,17000345,15178943
2345,智邦,-,26.94,4991408,23.59,5126867,6336478,-1.7,55401047,54456839
2412,中華電,-,35.22,18184893,22.08,20142301,24590681,0.04,207520061,207612807
2419,仲琦,-,2.05,1240889,42.24,890349,1266445,-0.46,10326207,10278456
2439,美律,主要客戶耳機新產品從9月開始銷售大幅增加，及因疫情影響，頭機銷售增加。,-13.63,4569397,63.64,2411510,3946322,-5.44,36436076,34452140
2444,兆勁,-,56.11,147428,41.05,163170,230155,12.58,1575950,1774217
2450,神腦,-,-9.99,2786339,13.77,2204169,2507827,-6.43,28864873,27007073
2455,全新,-,21.49,238210,28.38,225429,289420,4.5,2530909,2645001
2485,兆赫,-,-8.48,742552,14.69,592475,679544,2.02,7779711,7937362
2498,宏達電,-,10.68,555264,1.01,608377,614579,-42.02,10014966,5805708
3025,星通,-,23.75,64618,-31.62,116955,79969,9.81,544989,598481
3027,盛達,-,-25.61,83681,25.52,49592,62250,36.6,622319,850099
3045,台灣大,-,-16.68,15268849,14.76,11083996,12720536,6.78,124420913,132860984
3047,訊舟,-,7.65,488811,-3.96,547997,526245,15.2,5481644,6315147
3062,建漢,-,-4.44,483750,5.62,437656,462264,-15.4,5705896,4827051
3138,耀登,-,8.3,92945,20.1,83809,100662,23.75,906451,1121773
3311,閎暉,-,-4.96,192377,-2.39,187309,182818,-24.46,2295774,1734002
3380,明泰,主係因新增合併子公司仲琦增加營收，使本月營收年增率達50%以上,1.98,3530100,104.93,1756818,3600333,103.27,15825808,32170644
3419,譁裕,因子公司蘇州華廣電通有限公司已於109年8月出售100%股份，並喪失控制力，故修正本年及108年之合併營收(更改為不包含該營收)。,-8.03,149207,30.9,104817,137211,13.77,1254229,1426967
3596,智易,-,-11.55,3079722,9.86,2479082,2723767,2.63,32897901,33765295
3669,圓展,本月較去年同期增加主要係因出貨量增加所致。,-22.76,442805,75.39,194982,341985,89.89,2141108,4065924
3682,亞太電,-,27.22,1113537,23.96,1142826,1416743,-4.62,14246066,13587443
3694,海華,-,8.05,831747,27.85,702954,898764,24.77,7687673,9592395
3704,合勤控,本月營收較去年同期增加，主係本期國內及北美地區出貨增加。,68.84,2013509,78.59,1903589,3399773,-7.41,24034373,22252648
4904,遠傳,-,1.47,8006731,14.1,7120458,8124806,-5.2,83865872,79500965
4906,正文,-,5.02,1602445,28.78,1306798,1682964,10.37,18057131,19930705
5388,中磊,-,-8.61,3626506,-0.56,3333011,3314044,13.53,31797130,36101159
6136,富爾特,-,-14.4,60864,-29.36,73752,52098,-23.42,852656,652952
6142,友勁,-,47.29,261418,41.99,271181,385064,-2.99,3393006,3291260
6152,百一,-,24.78,328982,-6.52,439174,410507,-32.9,4552647,3054507
6216,居易,-,4.81,75608,-7.27,85465,79251,-8.69,921333,841245
6285,啟��,-,4.51,5678572,8.93,5448364,5935161,0.65,62239582,62648731
6416,瑞祺電通,-,28.97,431046,-3.46,575870,555935,23.33,4431795,5465855
6426,統新,-,-26.65,58270,-29.86,60939,42741,15.19,617017,710777
6442,光聖,-,-0.05,196476,34.74,145728,196366,-0.28,2424158,2417195
6674,鋐寶科技,本月客戶端需求較去年同期增加,30.63,213998,59.82,174909,279552,-4.5,2832098,2704414
8011,台通,-,-1.64,140856,-27.85,192017,138538,-4.88,1512335,1438427
8101,華冠,主要客戶出貨量持續下滑，導致營收較去年同期大幅降低。,-23.61,287454,-36.66,346650,219568,26.41,2450216,3097388
1471,首利,-,19.51,78991,-4.42,98774,94405,16.68,930189,1085366
1582,信錦,-,6.82,870076,19.94,774916,929438,12.48,8589723,9662270
2059,川湖,-,13.05,418681,-0.08,473742,473340,-1.38,4868807,4801405
2308,台達電,-,5.55,25492411,20.07,22409469,26908434,5.39,268131397,282605493
2313,華通,-,-11.32,6308150,11.56,5013855,5593491,7.72,56174889,60516929
2316,楠梓電,-,9.37,419911,9.14,420806,459276,-6.2,5080217,4765030
2327,國巨,與去年同期比較營收增加，主要是因終端需求動能穩定增加所致。,-4.45,7669599,124.77,3260058,7327819,63.86,41285894,67652975
2328,廣宇,-,9.16,1770063,-10.67,2163210,1932240,-19.63,25605898,20578904
2355,敬鵬,-,-0.25,1466530,6.28,1376344,1462786,-14.3,17870292,15313943
2367,燿華,-,-6.04,1655217,-16.57,1864144,1555084,-35.82,22418326,14386972
2368,金像電,-,5.21,1854114,-3.82,2028342,1950808,22.99,19019886,23392753
2375,凱美,-,5.79,405838,14.82,373913,429344,-1.77,4547253,4466552
2383,台光電,-,-3.13,2552457,10.62,2235083,2472491,9.32,24865652,27184258
2385,群光,-,-0.41,8383006,17.61,7097768,8347896,2.73,92552325,95082227
2392,正崴,-,0.39,9112691,13.1,8088603,9148757,-8.53,97903542,89552101
2402,毅嘉,-,-8.25,605210,12.07,495446,555278,-11.3,6204368,5502841
2413,環科,-,4.85,358348,18.13,318073,375757,4.54,3636647,3801959
2415,錩新,-,3.54,210949,11.96,195086,218433,-10.27,2189508,1964437
2420,新巨,-,-3.41,237362,-3.83,238415,229261,-7.6,2668880,2465795
2421,建準,-,9.45,1117908,6.61,1147692,1223647,9.61,11659915,12781281
2428,興勤,-,6.3,564338,17.65,509902,599900,1.82,5812594,5918771
2431,聯昌,-,-14.57,207836,-12.9,203841,177535,-22.56,2967242,2297589
2440,太空梭,-,18.71,320553,45.28,261927,380545,8.04,2763915,2986323
2456,奇力新,-,0.79,1518485,13.29,1350907,1530536,9.87,15870564,17437999
2457,飛宏,-,-4.73,921789,14.16,769173,878125,-13.56,10694604,9243618
2460,建通,-,15.12,351266,25.83,321369,404388,0.33,3442934,3454386
2462,良得電,-,7.15,410150,17.67,373498,439516,-3.82,4709422,4529422
2467,志聖,-,36.51,425652,33.81,434249,581074,-8.06,4444278,4085807
2472,立隆電,-,3.53,738799,15.15,664241,764924,11.16,7038472,7824511
2476,鉅祥,-,2.59,464943,12.82,422767,477001,-4.3,4994778,4779614
2478,大毅,-,13.47,446822,27.97,396198,507037,19.8,4492754,5382566
2483,百容,-,6.38,157793,9.56,153218,167870,-1.0,1798237,1780115
2484,希華,-,-0.35,239806,19.73,199576,238960,12.73,2298462,2591228
2492,華新科,"12月合併營收33.1億,較11月減5.2%,與去年12月比增53.6%,累計較去年增18.7%,因耶誕假期及年終盤點及宅經濟需求、5G及電動車成長.",-5.17,3486280,53.63,2151762,3305956,18.69,29944691,35543463
2493,揚博,-,44.3,205832,32.39,224353,297034,4.71,2483011,2600001
3003,健和興,-,15.86,319459,12.83,328050,370144,-3.44,3502493,3381754
3011,今皓,-,5.08,112243,8.72,108492,117955,-2.15,1349993,1320863
3015,全漢,-,-11.61,1375613,-8.35,1326702,1215855,3.81,14249177,14793464
3021,鴻名,-,-6.76,256428,5.54,226516,239083,8.05,2520143,2723225
3023,信邦,1.電動車及傳統汽車需求增加。2.風電設備需求增加。3太陽能設備客戶需求增加。 4.手機新機上市及其配件需求增加,-3.04,2100241,54.65,1316636,2036261,20.61,18172447,21919205
3026,禾伸堂,-,-11.39,1393331,23.93,996135,1234599,1.53,14601179,14825951
3032,偉訓,-,-13.79,961271,25.78,658781,828630,19.33,7680895,9165733
3037,欣興,-,1.96,7248783,2.32,7223450,7391417,6.49,82535553,87892821
3042,晶技,-,0.24,1072012,33.11,807294,1074626,31.04,8430970,11048392
3044,健鼎,-,6.79,4932904,18.81,4433874,5267946,2.01,54450944,55547908
3058,立德,-,-3.99,373554,4.22,344110,358645,-7.94,4522341,4163236
3090,日電貿,-,-17.8,849490,14.85,607980,698279,4.77,8820029,9241488
3092,鴻碩,-,-3.63,220398,-17.18,256470,212392,-14.63,3101172,2647347
3229,晟鈦,海外子公司之營收係以當年度平均匯率換算之，本月減少百分比達50%，主因去年同期認列專案營收。,3.32,28924,-65.85,87538,29887,-30.74,564375,390868
3296,勝德,-,27.3,237567,30.26,232160,302428,-10.69,2813327,2512397
3308,聯德,-,-7.92,25147,-30.27,33208,23155,-45.4,603396,329405
3321,同泰,-,-13.84,164960,-20.86,179576,142115,-18.46,2279609,1858643
3338,泰碩,-,10.83,423966,-3.8,488506,469923,12.58,4669367,5257058
3376,新日興,-,3.86,1468917,9.92,1388026,1525762,28.88,11818610,15232783
3432,台端,-,-9.73,2929,-13.59,3060,2644,-40.78,53254,31533
3501,維熹,-,0.7,420073,38.69,305013,423031,-4.13,4861898,4660964
3533,嘉澤,-,8.97,1644421,25.19,1431399,1791985,14.47,15095362,17280657
3550,聯穎,-,7.48,391744,23.45,341084,421080,1.94,3529149,3597629
3593,力銘,去年營收不佳，主係適逢客戶新舊機種交替之空窗期，加上今年度網通產品訂單增加所致。,0.9,67731,116.52,31565,68346,33.54,516522,689786
3605,宏致,"本公司於108年7月新增子公司廣迎新工業(股)公司 ,本年合併營收金額含廣迎新工業(股)公司之營收金額",-2.34,731076,4.64,682219,713905,10.27,7311816,8062981
3607,谷崧,-,0.14,389863,26.98,307454,390430,-23.73,4340639,3310378
3645,達邁,-,-4.72,203011,46.28,132216,193412,14.39,1760484,2013861
3653,健策,-,15.58,561715,29.04,503126,649280,24.72,5488520,6845497
3679,新至陞,-,5.75,535551,37.99,410435,566362,21.5,3957144,4808261
4545,銘鈺,主係自動化業務營收貢獻，故使集團整體營收增加,67.23,156920,92.66,136211,262433,6.92,1797291,1921700
4915,致伸,-,-16.2,7065713,-16.34,7077017,5920415,-15.38,80644441,68240939
4989,榮科,-,2.88,254647,4.46,250793,261999,-6.29,2984117,2796302
4999,鑫禾,本期銷售數量較去年同期增加所致,42.35,282590,73.68,231615,402290,30.85,2247357,2940744
5469,瀚宇博,無,-2.47,4349588,18.47,3580582,4241959,5.93,43142275,45704270
6108,競國,-,2.67,705781,12.06,646650,724684,4.99,7920229,8315750
6115,鎰勝,-,12.26,569415,15.28,554531,639276,-5.89,6572072,6184721
6133,金橋,-,2.3,84416,-3.59,89588,86366,-17.62,1150102,947383
6141,柏承,資料係自行結算數,3.98,307277,27.37,250835,319511,7.13,3046247,3263738
6153,嘉聯益,-,8.91,1531284,36.23,1224238,1667815,-5.82,17028640,16037113
6155,鈞寶,-,-9.59,64534,-7.38,62992,58339,-6.64,649900,606740
6191,精成科,-,-3.0,2247832,19.02,1831733,2180275,4.44,21845651,22816306
6197,佳必琪,-,-1.38,376799,26.86,292889,371580,-2.19,3661566,3581148
6205,詮欣,-,4.4,101970,16.31,91526,106462,13.42,1176905,1334922
6213,聯茂,-,4.46,2026881,4.71,2021977,2117359,6.81,23797583,25418570
6224,聚鼎,-,4.94,170320,23.59,144629,178749,6.75,1655491,1767267
6251,定穎,-,2.53,1202888,4.16,1184077,1233423,-7.93,13697278,12610782
6269,台郡,-,-1.15,3700017,45.25,2517801,3657266,14.84,26033230,29897995
6282,康舒,-,-3.06,1840504,19.86,1488441,1784085,1.94,20583559,20983757
6412,群電,-,-3.79,3012586,15.6,2507066,2898175,1.3,34411462,34860915
6449,鈺邦,-,12.0,213868,21.98,196385,239553,19.06,2002841,2384625
6715,嘉基,-,10.97,253094,44.7,194105,280872,7.09,2245457,2404763
8039,台虹,自結數尚未經會計師簽證，特此說明。,0.09,781746,18.46,660551,782497,15.59,7583654,8766318
8046,南電,-,2.15,3652584,23.81,3013628,3731234,23.85,31093989,38512743
8103,瀚荃,係本公司自結合併營收,4.08,289059,18.71,253423,300863,0.04,3133362,3134698
8213,志超,-,-1.41,2047316,15.25,1751198,2018347,5.27,21701868,22847268
8249,菱光,-,16.68,284913,22.55,271277,332459,-18.45,4169494,3399884
2347,聯強,本月營收係當月自結數，前期調整數反應在本年累計營收內,9.67,34158123,13.43,33026046,37463030,-1.66,339994666,334346488
2414,精技,-,2.61,1823270,10.54,1692426,1870949,13.61,18974025,21557473
2430,燦坤,-,1.71,1776817,32.96,1359280,1807302,3.3,18916966,19542720
3010,華立,-,-3.13,5435634,12.08,4697811,5265482,8.04,54681829,59080920
3028,增你強,-,0.86,3480003,36.79,2566023,3510131,27.5,26975974,34396445
3033,威健,-,-2.64,5211424,9.94,4614508,5073358,21.12,48224086,58413402
3036,文曄,-,-9.65,39085713,30.97,26960320,35311596,5.35,335187151,353152195
