公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收
2233,宇隆,主係因新冠肺炎影響趨緩，客戶需求及訂單明顯回升。,8.79,284093,66.93,185144,309068,46.95,745913,1096143
2241,艾姆勒,-,-1.41,86599,21.1,70499,85375,14.03,283369,323146
2247,汎德永業,-,5.58,3858031,30.88,3112325,4073587,28.16,11224496,14385552
2497,怡利電,109/4係因受新冠肺炎疫情影響，車廠停工，致營收大幅減少，110/4疫情趨緩訂單增加,4.19,178240,171.01,68523,185709,47.4,477096,703248
3346,麗清,無,36.21,340800,25.92,368650,464211,91.16,1027536,1964303
4551,智伸科,本月營收較去年同期增加，主要係汽車、運動及電子銷售成長所致。,-7.72,822444,58.76,478030,758924,47.92,2042335,3021204
6288,聯嘉,本公司去年同期營收減少，主要係因新冠狀肺炎疫情之影響，北美客戶暫時關閉其工廠，致使出貨遞延所致。,-22.13,369682,298.6,72214,287847,26.2,1007438,1271390
6605,帝寶,去年同期因新冠肺炎疫情影響，致比較基期較低,-12.32,1546492,71.81,789143,1355831,16.96,4641916,5429483
2302,麗正,係訂單需求增加,10.8,59434,44.61,45539,65856,60.03,143990,230431
2303,聯電,-,-1.42,16619555,8.78,15059189,16382058,10.73,57327036,63479070
2329,華泰,-,-4.37,1430899,12.39,1217418,1368280,6.11,4859951,5157176
2330,台積電,無,-13.79,129127388,15.95,96001572,111314794,16.5,406598755,473725024
2337,旺宏,-,5.61,3608192,11.15,3428450,3810816,4.62,12843608,13437960
2338,光罩,本公司合併美祿/群豐/昱嘉/艾格生之營收,13.46,423009,35.56,354049,479967,20.28,1459917,1756030
2342,茂矽,-,-6.22,148171,-14.98,163441,138952,-1.84,560389,550076
2344,華邦電,本公司之子公司新唐科技109/9/1完成對日本Panasonic Corporation半導體相關事業之併購，自完成日起該事業併入本公司合併財報,4.23,7967337,90.97,4348589,8304909,86.38,15897592,29630267
2351,順德,-,4.5,880609,35.2,680637,920273,28.68,2620452,3372067
2363,矽統,-,-25.68,21869,-38.45,26407,16253,22.15,55180,67405
2369,菱生,-,1.37,642876,47.47,441899,651712,37.06,1723636,2362492
2379,瑞昱,無,-3.02,8055459,41.17,5533446,7811945,45.15,21461478,31152691
2388,威盛,-,-14.16,545881,4.9,446621,468545,3.81,1963056,2037899
2401,凌陽,受惠於新冠疫情影響，耳溫槍、視訊相關產品、筆記型電腦及相關周邊市場需求增加所致。,4.05,643396,35.78,493015,669462,55.04,1527193,2367789
2408,南亞科,-,15.39,6407616,31.57,5619678,7394273,25.38,20038548,25124886
2434,統懋,-,2.17,13311,22.91,11065,13600,11.98,42181,47236
2436,偉詮電,-,-9.06,297928,14.87,235845,270935,44.02,710674,1023527
2441,超豐,-,1.38,1569690,37.38,1158422,1591489,31.05,4431121,5807087
2449,京元電子,-,3.43,2666096,6.68,2584819,2757602,8.37,9585973,10388492
2451,創見,去年同期受疫情影響，基期較低,-4.32,1347613,63.15,790267,1289337,19.38,4010677,4787957
2454,聯發科,(1)差異原因說明：主要產品線如智慧型手機、物聯網與電視晶片皆成長。(2)海外子公司之營收係以當月平均匯率換算之。,-8.9,40146677,77.99,20545910,36571590,77.62,81408885,144604572
2458,義隆,居家辦公及授課市場需求增加,0.01,1711954,64.79,1039028,1712236,80.81,3245269,5868057
2481,強茂,"本月營收淨額含二極體$1,130,043仟元及其他$24,459仟元，減銷退/折$8,646仟元。",-1.23,1160152,31.26,872902,1145856,41.97,3011367,4275335
3006,晶豪科,本期合併月營收相較於去年同期有所成長，主要係因市場需求較去年同期成長所致。,5.32,1910045,64.51,1222784,2011711,42.9,4886514,6983187
3014,聯陽,因受疫情影響，公司產品需求增加。,6.23,542215,62.1,355318,576001,74.87,1199680,2097949
3016,嘉晶,-,5.58,374638,11.82,353752,395568,11.29,1356864,1510187
3034,聯詠,市場需求提升以及公司積極擴展業務，致營收較去年同期成長。,16.31,9529374,69.36,6544234,11083873,59.8,23435388,37450388
3035,智原,"110/04較109/04營收差異達50%,主要係今年NRE收入增加",-3.35,577828,52.18,366924,558416,28.24,1632348,2093391
3041,揚智,本月營業收入較去年本月增加75%，主係去年同期全球受疫情影響，客戶調節採購步調所致。,13.62,214871,75.41,139187,244150,27.54,637213,812727
3054,立萬利,本期無電子相關營收致本期營收較去年同期減少。,-28.57,4641,-90.82,36147,3315,-87.82,138546,16866
3094,聯傑,-,23.15,23548,18.85,24401,29001,30.91,73674,96450
3189,景碩,-,1.93,2680316,32.55,2061186,2732110,25.2,7953519,9958096
3257,虹冠電,客戶需求增加,2.45,105874,52.66,71055,108477,69.98,227923,387446
3413,京鼎,-,10.9,933143,20.38,859646,1034877,28.43,2905939,3732166
3443,創意,-,-23.39,1320922,-6.11,1077824,1011945,1.79,4247691,4324136
3450,聯鈞,-,-2.79,633443,7.84,570981,615756,27.06,1855158,2357312
3530,晶相光,因監控系列產品營收較去年同期大幅成長所致。,-2.5,341546,96.6,169372,333001,63.34,769139,1256361
3532,台勝科,-,-1.8,973944,-6.1,1018592,956367,-1.01,3950134,3910012
3536,誠創,-,-4.69,56987,4.89,51777,54313,35.55,149705,202940
3545,敦泰,產品出貨量顯著提升,25.24,1523903,102.32,943357,1908675,62.43,3852993,6258529
3583,辛耘,主要係今年前4月客戶驗收機台較去年為高所致，此為產業特性，尚屬正常。,12.79,358953,63.11,248223,404880,55.0,878317,1361439
3588,通嘉,-,8.88,152420,42.94,116103,165969,45.45,409295,595324
3686,達能,由於多晶矽原料供不應求，加上晶片製造商擔憂缺料的預期心態下，四月份現貨價格持續上漲，因此營收較去年同期業績大幅成長。,33.32,12399,154.91,6485,16531,50.54,32954,49610
3711,日月光投控,-,-1.59,42001527,17.08,35303249,41333449,21.21,132660404,160803233
4919,新唐,本公司109/09/01完成對日本Panasonic Corporation半導體相關事業之併購，自完成日起該事業併入本公司合併財務報告,-10.4,3901456,269.41,946207,3495440,340.6,3079362,13567920
4952,凌通,-,6.34,283708,30.8,230638,301697,46.13,702512,1026645
4961,天鈺,本月營收較去年同期增加主係顯示器驅動IC出貨量增加所致,16.43,1504211,144.87,715255,1751503,104.62,2812884,5755730
4967,十銓,-,0.45,609063,12.92,541800,611842,20.89,2088703,2525191
4968,立積,因客戶需求增加及產能提升,2.12,601425,105.77,298503,614232,108.61,1129203,2355711
5269,祥碩,-,-12.54,508685,0.08,444494,444871,-0.29,2030299,2024311
5285,界霖,-,9.57,517154,49.39,379315,566678,49.67,1348892,2018990
5471,松翰,-,9.23,501640,-0.78,552333,547974,39.54,1386675,1935095
6202,盛群,-,-10.22,582693,12.67,464227,523085,32.92,1495376,1987783
6239,力成,-,2.49,6509060,1.63,6564039,6671415,-1.08,25375719,25100648
6243,迅杰,-,1.22,74985,14.88,66074,75906,38.59,189264,262314
6257,矽格,-,12.82,1196762,40.01,964345,1350187,31.86,3681358,4854564
6271,同欣電,投資之子公司營收併入,-4.53,1164831,88.17,590972,1112037,67.17,2544177,4253299
6515,穎崴,-,-9.21,203940,-37.52,296364,185151,-18.27,895232,731667
6531,愛普,"市場需求強勁故營收增加，另去年同期之合併營收已排除停業單位營收，109年4月累計合併營收(含停業單位)為1,266,300仟元。",5.11,493115,90.89,271522,518317,48.66,1174602,1746243
6533,晶心科,-,17.3,45958,23.7,43581,53911,37.2,149443,205037
6552,易華電,-,2.14,267663,15.02,237696,273400,20.9,814825,985180
6756,威鋒電子,本期出貨量增加,4.09,256278,65.01,161667,266771,67.77,591225,991922
8016,矽創,本月營收較去年同期增加主係驅動IC出貨量增加及調漲產品售價所致,13.53,1554779,84.69,955769,1765268,41.84,4094616,5807908
8028,昇陽半導體,-,3.05,226681,14.69,203680,233617,9.05,830213,905359
8081,致新,-,2.06,753702,24.56,617603,769287,31.88,2239499,2953656
8110,華東,-,50.88,484350,32.57,551239,730826,0.79,2119932,2136721
8131,福懋科,-,-1.64,854994,0.92,833263,840933,-0.93,3407285,3375287
8150,南茂,-,-2.61,2344604,23.13,1854324,2283389,17.57,7441126,8748728
8261,富鼎,本年較去年同期增加70.21%，係因受惠終端客戶需求強勁使營收大幅增加,-18.94,383311,28.98,240881,310696,70.21,786930,1339451
8271,宇瞻,-,-8.27,855291,28.36,611145,784520,11.95,2575526,2883400
2301,光寶科,-,3.05,13238485,-0.76,13747339,13642841,10.85,46332609,51360355
2305,全友,-,7.19,49460,4.89,50546,53021,42.15,136660,194271
2324,仁寶,無,-17.38,108148060,-5.25,94304826,89350327,30.03,276352091,359341861
2331,精英,-,-1.18,2271753,-16.22,2679634,2244933,28.87,6794196,8756096
2352,佳世達,-,-7.53,18759655,19.73,14487094,17346469,27.12,53687260,68250150
2353,宏��,-,-10.07,27744277,26.34,19747695,24949924,40.67,68602198,96507474
2356,英業達,-,-6.84,41001056,-22.5,49286244,38194670,8.75,137965354,150042859
2357,華碩,主要係本月(年)受惠於後疫情時代下對筆電的需求大幅增加，及本公司執行品牌金三角策略，推動主要產品市占率增加所致。,-14.73,45901778,72.15,22735388,39139014,66.1,93493355,155300696
2362,藍天,-,-2.66,1908985,6.44,1745563,1858099,44.22,5173914,7462029
2364,倫飛,-,27.29,73057,31.12,70925,93000,13.17,245882,278270
2365,昆盈,-,-47.24,165596,-25.02,116524,87361,14.96,451582,519143
2376,技嘉,"本月營收較去年同期增加,主要係板卡及網通產品銷售成長所致。",0.34,11009777,79.17,6165821,11047434,68.43,23398968,39412906
2377,微星,營收增加60%以上，係市場需求持續暢旺所致,-14.94,17725961,42.12,10608256,15077434,61.28,39111798,63082394
2380,虹光,海外及中國地區銷售增加,2.45,279749,217.65,90226,286603,138.8,384848,919027
2382,廣達,-,-10.18,94452281,1.72,83397185,84836851,29.28,273661223,353790463
2387,精元,因疫情居家辦公及客戶NB新機型導入出貨量增加，連帶鍵盤出貨量增加所致,7.06,2017906,26.54,1707168,2160395,66.67,4435622,7392979
2395,研華,-,-7.07,5031322,6.42,4393004,4675360,13.86,15665193,17836762
2397,友通,-,-6.72,742104,0.83,686427,692175,-5.67,2862748,2700293
2399,映泰,"主要係主機板及顯示卡等產品之銷售成長,使本月營收較去年同期增加",-8.92,232781,59.92,132571,212013,20.5,670141,807539
2405,浩鑫,-,-7.41,145621,-1.71,137182,134823,-14.96,622076,528988
2417,圓剛,本年累計營收較去年同期增加主要係因出貨量增加所致。,7.14,439599,48.51,317136,471004,78.5,980256,1749841
2424,隴華,主要係本年資訊服務收入較去年增加,-43.3,2023,53.95,745,1147,3.18,6254,6453
2425,承啟,本月及本年營業收入較同期增加主係去年同期受新型冠狀肺炎疫情之影響，客戶尚未全面復工故本月及本年營業收入較去年同期增加。,5.32,446647,77.1,265630,470447,119.98,769127,1691971
2442,新美齊,本月營收較去年同期增加，主係營建專案交屋認列收入增加所致。,9668.75,8948,184.16,307611,874108,-6.35,1167269,1093122
2465,麗臺,本月及累計較去年同期分別成長138.61%及121.15%；主系大陸市場之人工智能行業應用對 RTX QUADRO、Geforce及DGX A100的需求增加。,49.03,688187,138.6,429844,1025636,121.15,1205055,2664992
3002,歐格,-,6.78,48150,-22.07,65985,51419,-14.29,215799,184955
3005,神基,-,6.75,2775692,14.72,2582678,2963080,24.74,8181337,10206108
3013,晟銘電,-,-24.82,422482,-49.91,634152,317611,-30.98,1994615,1376647
3017,奇鋐,-,3.47,4333842,6.28,4219346,4484334,28.85,11705897,15083130
3022,威強電,-,-8.12,558842,9.2,470153,513413,31.23,1478289,1940005
3046,建��,110年度1~4月累計營收較去年增加之原因，主係去年因國際客觀情勢及疫情影響，致當年營收較低。,-19.08,229752,19.54,155519,185911,52.68,439313,670780
3057,喬鼎,-,-39.33,84335,-25.51,68690,51161,-26.33,358905,264383
3060,銘異,-,-13.87,316677,24.9,218362,272735,-15.44,1352129,1143258
3231,緯創,-,-1.26,69092011,2.01,66875475,68220509,1.99,240560042,245359675
3416,融程電,出貨增加,-18.03,211168,41.73,122117,173082,60.51,472105,757780
3494,誠研,去年同期因受新型冠狀病毒疫情影響，以致使營收銳減，今年疫情狀況好轉，營收回升。,23.54,35045,53.06,28287,43297,-28.89,205301,145986
3515,華擎,"“本年累計營業收入淨額”採年平均匯率計算,“本月營業收入淨額”採該月平均匯率計算,故累計營收淨額與各月營收淨額加總會有差異",9.83,1771307,46.1,1331555,1945465,34.39,4927090,6621634
3701,大眾控,主要客戶訂單增加,-3.37,810358,33.74,585496,783043,56.23,1899173,2967136
3706,神達,受疫情影響，線上串流、電商服務等等雲端應用蓬勃，對資料中心產品需求增加，同時車用電子市場逐漸復甦，對車用產品穩定回溫。,6.16,3896031,50.25,2752597,4136027,36.09,11436162,15563547
3712,永崴投控,-,-52.72,1047670,-5.14,522105,495242,27.9,2133180,2728357
4916,事欣科,主因對恩德(1528)喪失控制力，故未予納入合併營收，致累計營收變動逾50%。,13.9,186815,-34.93,327068,212799,-66.47,1924408,645184
4938,和碩,無,15.77,80375353,-10.34,103788385,93054564,-19.0,382266833,309627894
5258,虹堡,-,-21.92,363113,0.65,281664,283512,-6.08,1148434,1078607
6117,迎廣,-,-15.06,201798,-2.28,175398,171395,2.34,695704,712046
6128,上福,去年受新冠肺炎疫情影響導致營收驟減，本年營收逐漸回復。,-5.03,423054,113.41,188256,401770,2.19,1526602,1560157
6166,凌華,-,-12.74,841191,7.04,685663,733980,-10.59,3165788,2830310
6172,互億,-,-9.28,49477,6.63,42092,44885,31.97,124261,163996
6206,飛捷,-,32.35,306471,29.95,312149,405638,-15.83,1569139,1320622
6230,尼得科超眾,-,-21.07,964138,1.87,746956,760984,35.33,2390285,3234962
6235,華孚,主要係因去年同期受新型冠狀病毒影響造成低基期所致。,13.62,184383,64.91,127037,209501,46.74,576809,846430
6277,宏正,-,-18.44,489840,10.32,362109,399492,7.61,1515454,1630909
6414,樺漢,-,-14.18,8176248,17.14,5989341,7016323,13.68,23852363,27115403
6579,研揚,-,-23.4,495435,-21.86,485657,379459,-12.62,1883858,1646014
6669,緯穎,-,8.31,15340839,25.8,13208168,16616629,15.64,48345292,55906921
8114,振樺電,-,-1.85,675474,13.77,582716,662960,7.74,2446336,2635768
8163,達方,-,15.31,2190278,39.41,1811718,2525742,43.93,5923407,8525690
8210,勤誠,-,-5.52,805094,-0.43,763950,760631,22.76,2101225,2579558
9912,偉聯,去年4月受疫情影響，需求趨減，今年因疫情好轉，市場需求回升，故今年4月合併營收較去年同期增加115.60%。,29.17,45543,115.6,27287,58831,26.04,150701,189948
2323,中環,-,-18.08,777627,-7.58,689299,637002,-15.21,3359102,2847992
2340,光磊,-,-4.65,534794,9.82,464285,509918,28.55,1628364,2093328
2349,錸德,-,2.7,643418,32.28,499558,660828,17.12,2072097,2426992
2374,佳能,-,5.1,245838,-4.81,271470,258395,-13.21,1007223,874154
2393,億光,-,-5.16,2179112,6.77,1935293,2066504,23.24,6453025,7953077
2406,國碩,-,-5.28,745571,22.02,578717,706188,10.38,2676464,2954374
2409,友達,本期營收較去年同期增加主要係市場價格上漲及出貨量增加所致。,-3.64,30720172,46.8,20163563,29600923,52.38,73853746,112541542
2426,鼎元,-,0.99,277218,25.62,222865,279978,45.47,714502,1039412
2429,銘旺科,1.主係光學面板產品需求增加 2.新增合併公司-富動科技股份有限公司,-3.43,109721,65.68,63948,105950,51.42,243705,369023
2438,翔耀,-,-4.33,35489,18.92,28547,33949,-5.54,139551,131817
2466,冠西電,-,-11.21,79317,16.77,60305,70422,38.63,206605,286427
2486,一詮,本公司因新產品應用持續開發及出貨，使營業收入已逐月成長。,-0.86,494440,37.85,355583,490178,52.68,1179284,1800590
2489,瑞軒,-,-21.81,1869872,39.85,1045391,1462046,48.5,4019641,5969527
2491,吉祥全,本期認列透過損益按公允價值衡量金融資產之未實現評價調整,2025.24,10301,943.97,20970,218921,396.74,70848,351935
3008,大立光,-,-15.25,4010541,-26.99,4655501,3398663,-14.83,17870018,15218506
3019,亞光,本月營收較去年同期增加，主要係因客戶需求提升。,-6.33,1781429,39.63,1194932,1668547,55.33,4118159,6396971
3024,憶聲,-,-10.02,129647,16.86,99813,116649,38.12,371843,513593
3031,佰鴻,-,21.15,135320,35.96,120580,163942,29.42,386449,500170
3038,全台,-,-5.22,355727,17.61,286659,337156,16.36,1101623,1281918
3049,和鑫,-,-16.47,322296,27.4,211307,269209,9.42,1110293,1214914
3050,鈺德,-,-2.05,83263,11.31,73262,81551,4.37,314659,328410
3051,力特,-,17.57,265861,39.23,224498,312577,38.46,769034,1064835
3059,華晶科,本年累計營收較去年同期增加50%以上，係因客人需求增加。,-10.09,832751,45.04,516207,748711,67.46,1629950,2729574
3149,正達,-,-11.27,216847,-11.96,218538,192395,31.72,620109,816812
3356,奇偶,-,0.34,106800,41.01,76000,107173,-8.16,404300,371304
3383,新世紀,-,0.18,50831,-0.52,51198,50927,1.77,189102,192463
3406,玉晶光,-,-17.27,815151,-28.31,940629,674298,-10.94,3633003,3235253
3437,榮創,-,-40.48,556170,-28.11,460522,331030,22.58,1525276,1869698
3454,晶睿,-,-1.24,474822,1.15,463537,468894,-14.32,2042777,1750166
3481,群創,本期營收較去年同期增加，主要係巿場價格上漲及出貨量增加所致。,-2.07,30987492,46.9,20656833,30345891,60.71,71048408,114184587
3504,揚明光,-,-23.08,490460,11.97,336900,377244,36.55,1033837,1411760
3535,晶彩科,本公司以銷售機台為主，且110年累計出售機台較去年同期增加，此為產業特性，尚屬正常。,-48.15,167391,26.44,68635,86784,51.33,386948,585583
3543,州巧,-,-6.96,299052,33.83,207889,278227,25.61,877465,1102217
3563,牧德,-,-18.15,282214,-9.73,255902,230980,-2.36,942066,919805
3576,聯合再生,-,-30.79,1466892,19.54,849212,1015150,4.79,3836184,4020118
3591,艾笛森,-,5.96,192022,7.47,189316,203476,8.63,685790,745023
3622,洋華,本月及本年增加原因：係因電線電纜產品依客戶施工需求月份出貨及光電非消費性產品出貨增加所致。,-18.89,154414,229.6,37995,125232,199.21,154560,462461
3714,富采,富采於110/1/6公司始設立,13.71,2560835,,0,2911948,,0,9790807
4934,太極,-,38.7,152045,11.63,188914,210900,-9.61,691124,624695
4942,嘉彰,-,-6.23,755752,27.96,553784,708641,41.99,1911667,2714416
4956,光鋐,係因去年度受疫情影響所致,-4.13,157244,39.87,107766,150737,64.03,358912,588740
4960,誠美材,-,-12.67,1032781,7.64,837821,901892,30.9,2787036,3648253
4976,佳凌,本月營收較去年同期增加主要係因客戶需求增加所致,-16.55,171202,127.06,62916,142861,117.54,284789,619536
5234,達興材料,-,0.32,364340,-3.09,377198,365522,-2.59,1478451,1440131
5484,慧友,"主要係因去年同期受COVID-19疫情影響,訂單延遲或取消,使營收偏低.",30.37,32702,101.12,21199,42636,65.51,77331,127996
6116,彩晶,主要為面板價格較去年同期上漲所致。,-9.16,3027717,170.37,1017219,2750339,139.92,4433949,10637981
6120,達運,主要係業務量增加。,-6.2,1725354,71.88,941536,1618373,71.7,3642553,6254457
6131,鈞泰,係本期批發商品銷售金額增加所致,-73.45,13354,1358.84,243,3545,325.64,-7775,17544
6164,華興,-,11.24,68365,-7.78,82473,76054,9.89,272856,299852
6168,宏齊,-,12.59,242058,46.04,186625,272549,19.56,797886,953974
6176,瑞儀,-,-0.63,4956289,-3.52,5104938,4924942,38.9,13672781,18992527
6209,今國光,-,-12.31,311454,17.77,231895,273106,34.79,812994,1095899
6225,天瀚,行車紀錄器及數位影像產品逐漸發酵所致,-55.56,2345,183.15,368,1042,111.83,2273,4815
6226,光鼎,-,12.44,72579,7.76,75728,81608,19.61,241410,288753
6278,台表科,本月營收較去年同期增加55.05%，主要是去年疫情影響，各客戶出貨減少，今年因疫情較緩和，各客戶出貨增加所致。,11.78,4423784,55.05,3189283,4945016,42.64,11537078,16456780
6289,華上,-,-24.79,7119,0.26,5340,5354,17.79,22517,26524
6405,悅城,-,-1.11,44678,8.07,40877,44178,9.91,129303,142118
6443,元晶,-,9.83,413774,12.29,404688,454450,12.91,1409225,1591282
6477,安集,-,-3.36,94414,-34.84,140041,91238,-11.92,322502,284056
6668,中揚光,-,-31.63,154157,-16.72,126563,105394,-11.1,521725,463779
6706,惠特,因市場需求增溫，出貨暢旺所致,5.73,406366,79.13,239859,429677,42.66,1131154,1613766
8104,錸寶,-,-3.98,160812,0.26,154004,154408,43.25,424789,608526
8105,凌巨,-,4.31,858232,49.11,600368,895224,43.11,2158999,3089959
8215,明基材,-,-1.67,1393027,11.85,1224590,1369750,16.66,4668196,5446032
2314,台揚,-,-3.89,323439,-3.36,321650,310826,7.09,1225148,1312127
2321,東訊,-,-11.65,92092,-17.37,98470,81357,-6.02,349573,328519
2332,友訊,-,-16.14,1377451,41.06,818836,1155108,12.52,4490368,5052754
2345,智邦,-,-10.9,5190400,13.56,4071989,4624529,12.83,15796241,17822908
2412,中華電,-,0.71,16224413,3.96,15717512,16340190,4.02,63867511,66441185
2419,仲琦,配合客戶需求出貨量增加,-20.69,945583,32.24,567011,749862,77.21,2014536,3570105
2439,美律,-,13.45,2494730,36.82,2068643,2830459,45.54,7259250,10565508
2444,兆勁,-,-42.77,181116,40.97,73511,103635,17.16,467708,547967
2450,神腦,-,-7.21,2376624,21.74,1811444,2205259,14.16,8539581,9749043
2455,全新,-,-15.43,341623,46.57,197081,288878,39.13,846716,1178095
2485,兆赫,-,9.08,478470,-29.12,736342,521919,-12.12,2191093,1925317
2498,宏達電,-,-16.42,454722,27.88,297166,380022,-4.41,1626916,1555109
3025,星通,台灣及東南亞地區銷售增加,-17.17,38776,91.11,16805,32117,-6.32,164269,153872
3027,盛達,-,25.15,68653,25.36,68539,85926,19.01,240837,286636
3045,台灣大,-,-4.2,11731084,13.38,9910400,11237224,11.46,41763079,46549814
3047,訊舟,-,0.15,433968,-12.46,496551,434633,-3.17,1707559,1653334
3062,建漢,-,-10.83,347656,-33.21,464153,309978,-1.84,1392841,1367144
3138,耀登,-,-6.5,138849,27.64,101708,129821,30.64,338893,442739
3311,閎暉,去年同期因疫情因素故營業收入減少,-2.39,155440,78.43,85023,151712,18.93,523282,622377
3380,明泰,-,-13.84,2487371,1.93,2102528,2143116,31.74,7086648,9336403
3419,譁裕,因子公司蘇州華廣電通有限公司已於109年8月出售100%股份，並喪失控制力，故修正109年之合併營收(更改為不包含該營收)。,14.28,120785,6.28,129882,138041,27.07,365668,464682
3596,智易,-,-3.6,3401577,13.89,2878863,3278819,28.75,10021878,12903634
3669,圓展,本月較去年同期增加主要係因出貨量增加所致。,9.18,326358,68.97,210877,356337,97.75,684987,1354580
3682,亞太電,-,9.63,981078,-3.38,1113262,1075581,-8.17,4489220,4122275
3694,海華,-,-9.14,974862,-6.2,944278,885688,42.49,2333419,3324906
3704,合勤控,營收較去年同期增加，主係本期國內及歐美地區出貨增加。,-29.41,2555308,36.97,1316786,1803690,57.99,5494098,8680562
4904,遠傳,-,-3.3,6576529,3.55,6140824,6359087,6.52,25529664,27194862
4906,正文,新客戶、新產品帶動營收成長,2.88,2048128,10.19,1912250,2107273,61.5,4549457,7347556
5388,中磊,-,-3.59,3390381,27.52,2563146,3268553,37.38,9365133,12866424
6136,富爾特,-,32.38,40077,10.13,48173,53056,-8.96,226753,206418
6142,友勁,-,-37.17,323872,1.93,199593,203461,36.11,665003,905169
6152,百一,主要係客戶需求增加,27.61,217431,64.43,168752,277482,65.86,575995,955386
6216,居易,-,-13.42,78559,4.13,65306,68009,-0.11,284036,283722
6285,啟��,-,-10.61,5747371,4.59,4911555,5137151,12.05,18277320,20480738
6416,瑞祺電通,-,-31.28,437230,-29.44,425848,300463,-8.97,1693516,1541541
6426,統新,-,-8.05,56151,-10.65,57789,51629,-18.92,222846,180662
6442,光聖,-,2.92,236230,9.14,222758,243139,20.0,776880,932271
6674,鋐寶科技,-,-9.0,261148,26.76,187455,237623,36.88,726797,994908
8011,台通,-,-3.89,118240,-16.56,136201,113634,-2.2,465098,454831
8101,華冠,主要客戶出貨量持續下滑，導致較去年同期降低,-8.95,74819,-69.23,221393,68118,-54.0,694121,319239
1471,首利,-,-23.07,53044,-36.52,64285,40805,-7.34,186077,172418
1582,信錦,-,-3.54,905462,-13.68,1011892,873364,16.08,2727346,3166105
2059,川湖,-,7.02,475181,37.34,370278,508572,16.58,1531398,1785333
2308,台達電,-,-2.17,27025895,13.48,23297541,26438926,25.25,78975882,98924209
2313,華通,-,-0.16,4527394,-2.38,4630415,4520054,7.22,16720078,17927756
2316,楠梓電,-,-10.26,443980,-11.86,452054,398406,1.93,1540782,1570562
2327,國巨,與去年同期比較營收增加，主要是因終端市場的強勁需求所致。,3.33,8726347,103.05,4440896,9017470,126.55,14461052,32761573
2328,廣宇,-,-7.06,1769020,-6.94,1766744,1644004,-0.72,6475592,6428571
2355,敬鵬,-,-13.2,1620374,40.31,1002271,1406327,10.87,5127890,5685749
2367,燿華,-,-6.85,1103001,32.36,776210,1027439,0.69,4408272,4439031
2368,金像電,-,-1.67,2164805,-4.68,2233286,2128600,8.47,7295187,7913481
2375,凱美,2021年1月底凱美公司因帛漢及旺詮股權轉換案，本年累計營收已排除帛漢並計入旺詮。,10.0,631854,66.45,417592,695096,85.43,1300530,2411641
2383,台光電,-,4.72,2818344,32.53,2227024,2951523,34.65,8136011,10955235
2385,群光,-,-11.97,9093560,-9.97,8891424,8004716,22.73,27001644,33141763
2392,正崴,-,0.66,6349181,-9.47,7059919,6391299,12.92,23258897,26265461
2402,毅嘉,-,0.75,539899,27.73,425864,543979,38.7,1554123,2155584
2413,環科,-,-12.22,370578,2.49,317379,325289,29.72,1090200,1414242
2415,錩新,去年同期受新冠肺炎疫情影響，營收大幅減少。,9.51,227538,56.76,158948,249181,29.13,679054,876904
2420,新巨,-,30.11,190555,39.24,178067,247947,11.81,730957,817347
2421,建準,-,-7.41,1212334,-10.33,1251738,1122420,18.65,3499705,4152700
2428,興勤,-,4.09,604446,24.08,507037,629181,48.97,1602528,2387326
2431,聯昌,-,1.35,156444,22.59,129336,158564,-14.33,748422,641105
2440,太空梭,主係本期間疫情趨緩，客戶產品補貨需求增高，加上銅價較去年同期上揚，致本期營收增幅較大。,-6.2,437178,65.38,247933,410043,88.77,757448,1429895
2456,奇力新,2021年1月底奇力新公司因旺詮及帛漢股權轉換案，累計營收已排除旺詮並計入帛漢。,4.4,1555260,3.22,1573110,1623774,15.25,5193985,5986493
2457,飛宏,工具機及手機電源拉貨動能提升及去年同期疫情關係營收少基期低，故營收較去年同期成長。,9.15,912335,33.67,744969,995845,50.94,2344122,3538334
2460,建通,係因2020年受新冠疫情之影響，營收大幅減少。,17.54,360839,39.55,303930,424145,71.11,793028,1357008
2462,良得電,-,25.13,359034,6.83,420538,449291,36.15,1120993,1526241
2467,志聖,2020年初受疫情影響，出貨遞減，營收下滑，2020下半年客戶需求提升，致使近期營收較去年同期增加。,6.45,572326,107.79,293200,609269,87.91,1060588,1992967
2472,立隆電,-,6.86,762937,19.26,683639,815338,30.61,2251286,2940516
2476,鉅祥,-,5.55,514086,28.71,421577,542646,31.56,1457428,1917395
2478,大毅,-,-11.85,610168,11.72,481418,537860,36.12,1570100,2137352
2483,百容,-,3.87,166526,2.81,168236,172975,16.4,555033,646076
2484,希華,-,4.65,261715,24.93,219234,273894,34.28,747291,1003502
2492,華新科,"4月合併營收39.5億,較 3月增5.1%,與去年4月比增45.1%,累計較去年增58.5%,受5G應用、雲端及筆電遊戲機需求影響。",5.07,3757920,45.11,2720924,3948602,58.44,9095207,14411193
2493,揚博,-,-13.13,248287,-9.44,238173,215669,16.32,844393,982273
3003,健和興,-,1.2,388679,33.36,294963,393374,45.4,1000609,1454924
3011,今皓,-,38.79,98554,3.84,131726,136785,11.4,395852,441012
3015,全漢,-,-2.39,1505716,24.69,1178676,1469714,41.97,3816288,5418285
